title,category
"닭백숙 먹은 안동 마을 주민 5명, 구토·어지럼증 호소로 병원 이송⋯무슨 일?",Society
"금전문제로 다투다 아내 살해한 70대, 징역 12년…쌍방항소",Society
"""짖으면 문다"" 공격성 알고도 목줄은 '패스'…20대 견주 벌금형",Society
‘LG전자 칼부림’ 협력사 직원 구속 송치… 살인미수 혐의,Society
경찰 '투표지 부족' 선관위 수사 착수…8일 고발인 조사(종합),Society
“우리 개는 짖으면 문다” 알고도 목줄 안 채워…20대 견주 벌금형,Society
"여고 졸업했는데, 후배 중엔 남학생?…사라지는 여중·여고, 왜",Society
"LG전자 사무실 흉기 난동 피의자, 살인미수 혐의로 검찰 송치",Society
"""불기소할테니 돈 줘"" 억대 뇌물 받은 경찰, 2심도 징역 6년",Society
"김상욱 울산시장 당선인 ""인수위 작게, 실무 중심으로 꾸리겠다""",Society
"민주당 광주시당 ""혐오 이미지는 악의적인 지역 조롱…'홍어' 형상 송출 선관위와 KBS에 사죄 촉구",Society
선관위 앞 집회 사흘째…사과 앞두고 시위대 늘어,Society
"경찰이 한국교통공단 이직, 공군 대령이 방산업체 취직 시도",Society
'잠실 투표함' 개표 마무리 단계…시위대 거센 항의,Society
"""의사는 통제대상 아냐""…'노동 실태' 연구 착수",Society
"합수본, 신천지 2인자 3차 소환…교단 자금 횡령 의혹",Society
"공수처, '쿠팡 상설특검' 고소건 수사4부 배당…수사 착수",Society
"""아들아 가지마"" 위패 앞 오열…한화에어로 분향소 눈물바다",Society
"'7명 사상' 세척공정, 방사청 관리·감독 시스템서 제외[한화에어로 사고폭발]",Society
[기자수첩] 대통합인가 논공행상인가…박용선 포항시정 첫 단추가 흔들린다,Society
전재수 부산시장직 인수위 내주 윤곽…조직개편 방향 등 제시,Society
"반려견 위험성 알고도 목줄 안한 20대 견주, 벌금 150만원",Society
"종합특검, ‘관저 이전’ 윤재순 재소환…이상민은 “기억 안 나”",Society
"민형배 당선인, 새벽 시내버스 찾아 ‘민심투어’ 첫 시동",Society
바코드 찍는 시늉만…한 달간 무인 매장 18번 턴 절도범 덜미,Society
"사상 초유 '투표용지 부족 사태' 선관위 수사…경찰, 8일 고발인 조사 예정",Society
'노란봉투법' 두고…노동계 내 전문가들간 의견 엇갈려,Society
'가짜 돈다발 사진'에 낚인 투자사기범 '덜미',Society
"이원택 전북지사 당선인 ""새만금에 삼성·SK 유치…내발적 발전 주력""",Society
"40대 여성, 부천서 오피스텔 12층 밖으로 전자레인지 집어 던져…현행범 체포",Society
불법촬영 사진 차단 확대에 “검열 국가” 반발···정부 “이미 확인된 불법물 대상”,Society
"김상욱의 승리, 울산 민심의 변화인가…6·3 지방선거가 남긴 메시지",Society
한화에어로 합동분향소…이어지는 추모 발길,Society
"대법 “법정최고이자율 초과한 이자, 돌려줘도 범죄수익으로 추징 가능”",Society
교육감 당선인 16명 중 3명 전과…안민석·김석준은 자리 잃을 수도,Society
‘LG전자 흉기 난동’ 협력사 직원 구속 송치…‘살인미수’ 적용,Society
방미통위 '독립적 감사 선임' 조건 위반한 채널A 시정명령,Society
제10대 대전시의회는 '여성 전성시대'…22명 중 11명이 여성 의원,Society
"공무원노조도 선관위 맹공…""책임 있는 대책 없을시 선거사무 거부""",Society
"전국 대학 총학들도 '투표용지 부족' 맹공…""어렵게 지킨 참정권 강탈""",Society
"대구 서문시장 노점상에 불···""소방 통제선 누군가 훼손""",Society
"선관위 ""70%로 인쇄"" 홍보하고 50%만 찍었다…초유의 투표용지 부족 사태 파장",Society
'대전 한화 참사' 56동 방사청 '화재 안전 조사 대상'서 누락,Society
공항 통과한 ‘커피 봉투 속 마약’…우편물 배송 전 딱 걸렸다,Society
"합수본, 신천지 2인자 3차 소환조사…100억대 횡령 혐의 수사",Society
“연봉 좀 적어도 성과급 주는 회사 다닐래요” 요즘 취준생들 속내,Society
LG마곡센터 '흉기 난동' 협력사 직원 살인미수 혐의 구속송치,Society
‘의리’ 지킨 김선순 전 서울시 여성가족실장 오세훈 캠프서 조용한 역할 ‘화제’,Society
김해 김정권 전 국회의원의 '쓴소리',Society
젠슨 황 “한국에 깜짝 선물 준비…많은 사업 들고 왔다”,Society
"제주2공항, 선거 끝나자 이슈로…“당선인, 건설 약속 지켜라” vs “도민이 결정”",Society
“성과급 안 주는 회사면 연봉 높아도 안 가요”…요즘 취준생들 ‘진짜’ 속마음 보니,Society
[교육칼럼] 5등급제 완화가 부른 변별력 약화…'수능 최저'와 '정시 정성평가'가 합불 가른다,Society
공문·명함 위조…부산시 산하기관 직원 사칭 '구매사기' 시도,Society
"민형배, 새벽 시내버스 운행 현장서 민생투어 시작",Society
"2040년 파주 ‘76만 자족도시’ 청사진…경기도, 도시기본계획 최종 승인",Society
"""박스에 적힌 숫자가""...잠실 투표용지 부족의 진실 [지금이뉴스]",Society
호남 첫 '익산 코스트코' 빠르면 내년 말 완공…막바지 절차 '속도전',Society
최승준 정선군수 당선인 포함 9명 당선증 교부,Society
오피스텔 12층서 전자레인지 투척한 40대 여성 검거,Society
"[뉴스브리핑] 오늘의 주요뉴스…투표용지 사태 일파만파, 노태악 거취 표명하나",Society
‘LG 마곡업무센터 흉기 난동’ 60대 남성 구속 송치,Society
"""누가 바닥에 오줌을 싸?"" 시골 학교의 미스터리",Society
학교서 일어나는 끔찍한 비극 막으려면... '3가지 결단' 필요해 [소셜 코리아],Society
[자막뉴스] 투표함 반출 후 잠실 '한산'...시위대 일부 안으로 들어가더니,Society
"공항 통과한 마약, 우편집중국서 걸렸다…마약 밀수사범 2명 적발",Society
‘아이 기침 줄었다’더니 알고보니 불법 광고,Society
"영종도 골프장 탈의실서 2,400만 원 상당 '금팔찌' 사라져",Society
'LG 마곡 칼부림' 협력사 직원 구속 송치…살인미수 혐의,Society
술 마시다 여종업원 추행 혐의 20대 경찰관 입건,Society
승진 청탁 수사받던 지인 숨겨준 70대 구속…수사 대상자는 숨져,Society
"노동장관 ""초과이익 분배, 공산주의 아닌 명백한 재투자""",Society
대마씨 넣은 닭백숙이 사람 잡을 뻔... 80대 5명 병원 이송,Society
도수치료 연간 최대 15회? 24회?…초과하면 어떻게 되나,Society
LG전자 사무실 흉기난동 협력사 직원 송치…살인미수 적용,Society
"늑구 보려고 첫날부터 왔는데… ""소심한 '늑구'는 아직 은신처가 편해요""",Society
"'투표용지 부족' 사태에 대학가도 부글부글…""참정권 침해""",Society
"경찰, 잠실 투표소서 투표함 2개 이송…개표소 앞 시위대 재집결",Society
"공항에서 못 잡은 마약, 우편국에서 잡혔다... 2차 저지선 적발 첫 사례",Society
공직사회 '꿀복지' 된 선거사무…벌써 비행기 끊었다,Society
"서울 3선 구청장, 민주당서 4명…공백 없이 구정 복귀",Society
"대법 “불법사채 이자, 피해자에 돌려줬어도 추징 대상”",Society
“참정권을 국가기관이 짓밟아”…대학가도 ‘선관위 규탄’ 대자보 릴레이,Society
선관위 공식 홍보 영상에 '홍어'가 왜 나와?...지역 비하 논란 확산,Society
"박근혜 모교도, 86년 된 여고도 ""남녀공학으로 바꿔달라""",Society
"중노위, 타워크레인 노조에 원청과 교섭권 인정…‘노란봉투법’ 첫 재심서 번복",Society
"골프장 옷장서 금팔찌 사라져…경찰, 수사 중",Society
"'투표용지 부족' 헌법소원·고발 이어져…경찰, 수사 착수",Society
"[주니어전자]AI가 AI를 만드는 시대 오나… 앤트로픽, 개발 속도 조절론 제기",Society
"제넥신 ""빈혈치료제 '에페사' 허가 재신청 추진""",Society
"호남 첫 '코스트코 익산점', 건축허가 통과…착공 초읽기",Society
"'해임교사 복직 농성' 고진수 측 재판 거부…""협의없이 방청 제한""",Society
안양 정치 지형 재편…민주당 도의원 6석 싹쓸이,Society
"""돈 준다길래""…아파트 현관문에 래커칠·오물 뿌린 10대 검거",Society
"""2명 모두에 살인 의도""...'LG전자 흉기난동' 협력사 직원 구속 송치",Society
"""나이 환갑인데 정치 망상 빠진 선동꾼..."" 이승환, 윤서인 모욕·명예훼손 혐의 고소",Society
경남 기초단체장 4명 무소속 당선…복당 여부 주목,Society
"합수본, '100억대 횡령 의혹' 신천지 2인자 세번째 소환",Society
잠실 투표소에 경찰 천여 명 투입...투표함 반출,Society
[화제의 당선인] 첫 여성 3선 시장 김보라…안성서 쓴 지방자치 새 역사,Society
오피스텔 12층서 전자레인지 던진 40대…보행자들 '아찔',Society
개표 참관인 한숨에 홍어 이미지…중앙선관위 홍보 영상 지역 비하 논란,Society
"종합특검, ‘관저 이전’ 윤재순 전 총무비서관 조사…10일 첫 구속기소 전망",Society
"""늑구야 반갑다""…대전 오월드, 재개장 첫날 북적(종합)",Society
"‘극우 악플’ 표적됐지만 “저는 단단하다”…‘강릉시장 아들’ 아이돌, 선거 끝난 심경",Society
"부산 마트서 '인간 주차콘' 등장…""막무가내로 막고 욕설""",Society
"[자막뉴스] ""털려서 받았는데 또 털렸다""…'보상'인데 정보 유출 ""두 번 죽어""",Society
"가수 이승환, '극우' 윤서인 모욕 및 명예훼손 고소",Society
6월 모평 수험생 10명 중 7명 “약간 어려웠다”…체감 난도 영어 ‘최고’[세상&],Society
대구 수성구 도로서 땅꺼짐 발생…원인 조사 중,Society
중앙정부와 가까워진 인천…박찬대·김남준·송영길에 쏠린 기대,Society
청도 공무원 승진 청탁 의혹 수사 대상자 숨겨준 지인 구속,Society
'가전업체 칼부림' 협력사 직원 구속 송치,Society
대구 서문시장 노점상서 불…인명피해는 없어,Society
"대법 ""'연 324%' 불법이자, 사후 반환했어도 추징해야""",Society
"경찰, ‘LG전자 칼부림’ 60대 남성, 살인미수 혐의로 구속 송치",Society
"대법 ""사기 위한 가짜 투자사이트도 무허가 시장으로 처벌""",Society
국민의힘 절대 다수 경남도의회…민주당 목소리 커진다,Society
"6월 모평, EBS는 쉬웠다는데…수험생 10명 중 4명 ""어려웠다""",Society
"허태정, 한화에어로 분향소 찾아…""대전 전 사업장 전수조사""",Society
삼성물산·도로교통공단행 잇단 제동…퇴직공직자 24명 취업 제한·불승인,Society
오피스텔 12층서 밖으로 전자레인지 던진 40대 검거,Society
한강버스 타고 국제정원박람회 간다…8일부터 서울숲 선착장 운영,Society
"""우리 집 와서 백숙 드세요"" 그 뒤...""어지러워"" 80대 5명 병원행, 왜",Society
"'LG전자 흉기난동' 협력사 직원 송치…""2명 모두에 살인미수""",Society
"2차 종합특검, '관저 이전 의혹' 윤재순 불러 조사",Society
"'전동차 납품 지연' 다원시스, 국가 상대로 계약 해제 효력정치 가처분 신청",Society
요즘 교사들이 교무실에서 나누는 대화... 심상치 않다,Society
'공무원 승진 청탁 의혹' 수사 대상자 숨겨준 지인 구속,Society
'AI돈다발 사진'에 속아 체포된 외국인 피싱 전달책 집행유예,Society
김상욱 “부·울·경 메가시티 우선 복원해야…경주·양산은 협력”,Society
"당선 다음날 곧바로 현안 챙긴 추경호…""형식 말고 일하자""(종합)",Society
"[자막뉴스] ""돈만 있으면 범죄 가능?"" 뿌리 뽑는다…'사적 보복' 전원 기소 ""구속이 원칙""",Society
"진주시의회, 국힘 15명→12명 줄었지만 여전히 과반",Society
"""사고 난 배에서 또 난다"".. 해양사고 선박 10척 중 4척 '반복 사고'",Society
"연임 성공한 박완수, ‘경남 대도약’ 본격 추진한다",Society
"""대통령 제대로 뒷받침 할지""…선거 후 민주당 텃밭서 자성 목소리",Society
대구 서문시장에서 화재…5분 만에 진화,Society
"'연 324%' 불법 사금융업자…대법 ""초과이자 돌려줘도 추징대상""",Society
'젠슨 황 누구길래' 깜짝 놀란 국밥집 사장님…홍대 '들썩' [현장+],Society
"고용노동부 ""한화에어로 안전관리 체계 전면 재점검해야""",Society
백숙 먹고 줄줄이 어지럼증·호흡곤란…같이 끓인 '이것' 정체 뭐길래,Society
"[천안24시] 국힘 홍성현, 진보 돌풍 뚫고 천안서 나홀로 당선…지역정가, '6.3지선 진정한 승리자' 평가",Society
"사탕 봉투에 든 마약, 공항·항만 뚫었는데…우편집중국서 덜미 잡혔다",Society
“직접 보니 더 크고 멋있어요”…재개장 대전 오월드 ‘최고 스타’ 늑구,Society
유권자 개인정보 노출됐다…‘선거인 명부 대조전표’ 두고 간 선관위,Society
"한국의 갯벌, 세계유산 확대 등재 유력…무안·서산 등 포함",Society
당선 후 곧바로 대구 핵심사업 점검한 추경호 당선인,Society
"백종원 1년 만에 유튜브 재개...""초심 돌아가 요리 콘텐츠 집중""",Society
잠실7동 투표함 개표 시작…개표소 앞 250명 재집결·경찰과 대치,Society
'해직교사 복직 시위' 고진수 세종호텔 지부장 측 재판 거부,Society
"전남광주 통합교육청, 신설 기획실장 놓고 '설왕설래'",Society
"대법 “불법 사채업자가 받은 법정 최고금리 초과 이자, 돌려줘도 추징”",Society
"가수 이승환, 만화가 윤서인에 법적대응 예고…""모욕·명예훼손""",Society
'투표지 부족' 헌법소원 줄줄이…'선관위 고발' 경찰 수사 착수,Society
"이기재 양천구청장, 재선 후 업무 복귀…""확실한 성과로 보답""",Society
[이시각헤드라인] 6월 5일 뉴스현장,Society
"제주 '세쌍둥이 임신 여성' 조산 위험, 바다 건너 대구로 헬기 이송",Society
"장기수 천안시장 당선인 ""출자·출연기관 인사, 법·원칙 따라""",Society
"추경호 당선인, 실무형 소규모 인수위 꾸린다…인수위원장은 누구?",Society
"잠실 개표소 앞 시위대 250명 몰려, 경찰과 대치",Society
"대전서 '보복 대행' 저지른 10대, 남원서도 범행…경찰 체포",Society
"성심여고 등 서울 단성 중·고교 11곳, 남녀공학 전환 신청",Society
절반만 남아도 성공? 청년들은 왜 청년마을 정착 실패했나,Society
CCTV도 없는데…'30돈 금팔찌' 사라진 골프장 발칵,Society
정신 못 차린 선관위…잠실 투표소에 유권자 개인정보 방치,Society
"헌법소원·형사 고발 치닫는 '투표용지 부족' 사태…경찰, 법리 검토 중",Society
"'12·3 비상계엄 가담' 김봉식 전 서울경찰청장, 구속집행정지 신청",Society
"영어 교사도 버거운 모의평가 문제, 이제 그만하자",Society
"셀트리온, 2700억원 규모 주식 매입·취득…주주가치 제고 총력",Society
외국산 쌀이 국내산 둔갑…DNA 분석으로 ‘덜미’,Society
"""골프장 옷장에 넣어둔 30돈 금팔찌 사라져""…경찰 수사",Society
"'봉쇄 사태' 잠실 투표소 투표용지, 선거인 대비 49%만 준비 정황",Society
"개표소까지 쫓아간 시위대… 현장 찾은 장동혁 ""있을 수 없는 일""",Society
김상욱 울산시장 당선인 “뼈를 깎는 공직 쇄신 단행”,Society
軍대령 한화에어로스페이스 취업 제동…퇴직공직자 취업 18건 '불승인',Society
"“모욕·명예훼손 혐의 고소”…이승환, 윤서인에 법적 대응 나선다",Society
"[사건X파일] ""청와대 민정수석 통해 해결해주겠다"" 128차례 6억 뜯어내",Society
"초유의 ‘투표용지 부족’, 왜?…선관위, 예산 더 받고 인쇄50%로 줄여 “잠실은 49.3% 미달”",Society
"경북경찰, ‘공무원 승진 청탁’ 수사 대상자 숨겨준 지인 구속",Society
[단독] 전쟁기념관 전시물 7차례 훼손 시민단체 검찰行,Society
차량 문 열기 전 반려견 목줄·입마개 채워야.. 견주에게 벌금형,Society
"앱클론 기술이전 위암 신약, 글로벌 3상 첫 환자 투약 마쳐",Society
한화에어로 희생자 합동분향소 운영...경찰 수사 속도,Society
"추미애 당선인 ""이재명 정부 성공 뒷받침하는 맏이 역할 하겠다""",Society
[단독] '3살 사망' 양주시 수차례 매뉴얼 위반...전국 71곳도 인력 미달,Society
"공고 올려도 ""지원자가 없어요""…심각한 부족 현상",Society
"""짖으면 문다"" 알면서도 목줄 안 한 20대 견주…벌금 150만 원",Society
개표 참관하다 한숨 쉬자 홍어가 ‘쑥’…선관위 홍보 영상 논란,Society
"‘국민 늑대’ 늑구, 오월드 재개장 첫날 관람객 북적",Society
"“반갑다 늑구야”…재개장, 대전 오월드 관람객 북적",Society
'2600여표 차 역전승'…이민근 안산시장 첫 연임 시장 타이틀,Society
선거 앞 '나몰라라 휴가' 떠나는 선관위 직원들…채용은 매년 확대,Society
"공항서 놓친 마약, ‘우편집중국’서 적발…합수본, 마약 밀수·수거책 기소",Society
"송언석 ""경찰 '투표부실 항의' 시민 구타 의혹…엄벌해야""",Society
과천 선관위서도 사흘째 밤샘 시위…차량·출입자 검문검색도,Society
"탈출 늑대, ‘늑구’ 다시 만난다…대전오월드 재개장",Society
"‘투표함 반출’에 장동혁 “이재명, ‘큰 유감’이라면서 시민 끌어내”",Society
국민의힘 진주시장 선거 득표율 역대 최저…20% 수준도 처음,Society
‘한화 폭발’ 합동분향소 운영 시작…전국 사업장에도 설치,Society
"“승리 기운 받아”…악플 시달린 ‘강릉시장 당선인 아들’, 가수 복귀한다",Society
"35시간만에 개표 들어간 2000표…“무능 선관위, 민주주의 훼손”",Society
"'부산북항 재개발사업' 알선수재 공무원, 파기환송심서 추징금↓",Society
술 마시다 여종업원 강제추행 20대 경찰관 입건,Society
"이정현 ""선관위, 검증 거부하면 해체 투쟁 나설 수밖에""",Society
"'용지 부족 사태' 잠실투표소 개표, 2시간여 만에 수개표 완료…집계 중",Society
"""늑구야 반갑다""…대전 오월드, 개장 첫날 관람객 북적",Society
대법원 “불법대부업 초과이자 돌려줘도 전액 추징 가능”,Society
"""늑구가 이렇게 많아?""…오월드 재개장, 국민늑대 보러 갔다 '멘붕'",Society
‘줄줄이 파업’ 속 노란봉투법 보완입법 추진…재계 “최소한의 방어권 회복 필요”,Society
"[영상] ""체중 3㎏ 불고, 잘 뛰어놀아요""…두 달 만에 다시 만난 늑구",Society
[12뉴스] 오늘의 주요뉴스,Society
[화제의 당선인] 이우영 고성군의원 당선인…2살 많아 승리,Society
장동혁도 현장으로…잠실 개표소 앞 '아수라장',Society
"경찰이 2년 뭉갠 병원장 재산 은닉 사건, 결국 검찰이 9일만에 밝혀냈다",Society
[서울&] 서울 구청장 민주당 17곳 ‘탈환’ 압승,Society
"경찰, 잠실 투표소서 투표함 2개 회송…시위대 사실상 해산",Society
"잠실 투표함 35시간만 반출…시위대, 개표소·선관위도 봉쇄 (종합)",Society
"대법 “中 조직이 캄보디아서 만든 ‘리딩방 사기’ 사이트, 자본시장법 위반”",Society
바코드 찍는 시늉만… '무태그·무결제'로 무인 점포서 18번 절도,Society
대법 “실거래 없는 ‘리딩방 가짜 사이트’도 자본시장법 위반”,Society
"대법 ""실거래없는 가짜 투자사이트도 '무허가 시장개설'로 처벌""",Society
"'봉쇄 사태' 잠실 투표소 투표용지, 선거인 대비 49%만 준비 정황",Society
"대법 ""리딩방의 '허위 주식투자사이트'는 무허가 증권거래로 처벌해야""",Society
"퇴직경찰, 도로교통公 취업 '불발'…외교부 고위직 삼표 사장行",Society
'야구방망이'로 직원 위협한 대표…형사입건·과태료 부과,Society
"'가짜 투자사이트'도 거래소처럼 보였다면…대법 ""무허가 시장 개설 해당""",Society
"[단독] 오세훈, 성수동서도 정원오 이겼다…1700여표 ‘우위’ [서울N]",Society
"부안 갯벌서 조개 캐다가 고립된 주민 2명, 119에 구조",Society
"김세의 수사 결과 통지서엔 '혐의 인정'...김수현 측 ""깊이 감사""",Society
설마 ‘홍어’?…선관위 공식 홍보 영상에 ‘지역 비하’ 이미지 등장,Society
'AI 돈다발'에 속아 체포된 피싱 전달책…1심 징역형 집유,Society
"‘노무현 향수’ 품은 김해, 다시 파란 물결···지방 권력 대이동",Society
"[에듀플러스]역대 최다 N수생 몰린 6월 모평…수험생, 지금부터 뭘 해야 하나",Society
22살 두 청년의 다른 삶... 보육원 나온 이들은 이렇게 살아간다,Society
"'전동차 납품 지연' 다원시스, 정부 상대 계약해제 효력 정지 가처분",Society
'7%p 차' 낙선 국힘 이범석 청주시장 향후 행보는?,Society
“부르는 게 값이었는데”…내달부터 ‘11만→4만원’ 반값 도수치료 시대 열렸다,Society
"[화제의 당선인]최연소 단체장 충주 이동석 ""변화 시작""",Society
